123.423386, 37.515594, 164.29143, -0.65346533, -0.05610561, 0.76237625;
111.266365, 38.613304, 145.63736, 0.67524755, -0.44334432, -0.34851485;
106.68211, 38.7003, 166.34877, -0.8277228, 0.8151815, -0.95841587;
287.669, 26.936504, 135.39143, -0.7405941, -0.1529153, -0.52277225;
227.5827, 27.518818, 240.66371, 0.5445545, -0.6369637, -0.6316832;
147.19675, 22.682095, 135.59131, -0.76237625, -0.05610561, -0.6970297;
224.91078, 35.8336, 211.70892, 0.71881187, 0.23432343, -0.8277228;
143.7449, 2.6429667, 101.6391, -1.0, 1.0, -0.7841584;
